"";"countryID";"i";"x";"y";"xm";"xcen";"rp"
"1";"1";1;19,372308061111;86,8843966109535;18,7930568010621;0,579251260048927;84,7162626637673
"2";"1";1;17,6857317879863;86,186427184465;18,7930568010621;-1,10732501307582;83,0181911638987
"3";"1";1;15,7369865834045;89,4293679818761;18,7930568010621;-3,05607021765757;81,0561638633041
"4";"1";1;24,359324515033;89,1278597991498;18,7930568010621;5,56626771397089;89,7372692110082
"5";"1";1;22,12678766624;89,2718902224885;18,7930568010621;3,33373086517794;87,4895160226403
"6";"1";1;9,94055440717043;70,8120495235329;18,7930568010621;-8,85250239389166;75,2202248451722
"7";"1";1;21,2758186034416;86,2873621435047;18,7930568010621;2,48276180237947;86,6327469954497
"8";"1";1;18,5976193909213;71,6285641718401;18,7930568010621;-0,19543741014083;83,9362939347616
"9";"1";1;12,3456024273694;73,2797455894835;18,7930568010621;-6,44745437369267;77,6416649922868
"10";"1";1;19,0175151757552;79,8359998983599;18,7930568010621;0,224458374693068;84,359051610476
"11";"1";1;15,4444705242024;83,9445370980907;18,7930568010621;-3,34858627685973;80,7616540973955
"12";"1";1;19,6888888143669;93,0998590640269;18,7930568010621;0,895832013304762;85,0350011418764
"13";"1";1;12,9346085107087;69,8165499076025;18,7930568010621;-5,85844829035344;78,2346855744598
"14";"1";1;20,979850842404;85,5566179783584;18,7930568010621;2,18679404134186;86,3347620018824
"15";"1";1;18,3551406960078;81,364931751595;18,7930568010621;-0,437916105054263;83,692162573661
"16";"1";1;17,6865840818376;75,0003093011534;18,7930568010621;-1,10647271922452;83,0190492667438
"17";"1";1;18,3490553850944;80,8492073987042;18,7930568010621;-0,444001415967698;83,6860357869899
"18";"1";1;17,6525864763009;93,0847807964023;18,7930568010621;-1,14047032476122;82,9848199431457
"19";"1";1;13,1784908594591;82,0889911202952;18,7930568010621;-5,61456594160303;78,4802301563048
"20";"1";1;18,8647692776174;81,8150234076709;18,7930568010621;0,0717124765553194;84,2052646395085
"21";"1";1;20,3772790624757;84,182793320249;18,7930568010621;1,58422226141359;85,7280832631701
"22";"1";1;16,5029423105636;84,9999212683288;18,7930568010621;-2,29011449049852;81,82734012801
"23";"1";1;16,2593023535351;82,8918805648414;18,7930568010621;-2,53375444752698;81,5820395899604
"24";"1";1;9,27667171933874;70,6606917652179;18,7930568010621;-9,51638508172336;74,5518173207532
"25";"1";1;20,6098258928656;86,5623345792998;18,7930568010621;1,81676909180353;85,9622150669683
"26";"1";1;20,7155945994062;80,1856882596689;18,7930568010621;1,92253779834407;86,0687046630906
"27";"1";1;18,8875217121672;91,5651354147074;18,7930568010621;0,0944649111051348;84,2281721482155
"28";"1";1;23,280880915504;93,8628490894253;18,7930568010621;4,48782411444191;88,6514752449974
"29";"1";1;11,9541736682147;77,5366551731915;18,7930568010621;-6,83888313284742;77,2475683654452
"30";"1";1;14,8462936749221;68,3571042520921;18,7930568010621;-3,94676312613999;80,1594002439353
"31";"1";1;18,3749208007924;78,6877780533106;18,7930568010621;-0,418136000269733;83,712077494044
"32";"1";1;20,5726271442464;84,2230965448278;18,7930568010621;1,77957034318433;85,9247627822021
"33";"1";1;21,1041465089343;95,2062288266933;18,7930568010621;2,31108970787224;86,4599048325125
"34";"1";1;23,584901229928;85,5889937892487;18,7930568010621;4,79184442886591;88,9575676758769
"35";"1";1;20,4222455679249;86,1588240325201;18,7930568010621;1,62918876686285;85,7733562475995
"36";"1";1;23,625715102719;94,7061564820091;18,7930568010621;4,83265830165693;88,9986597244786
"37";"1";1;12,9388035547129;75,8754678799199;18,7930568010621;-5,85425324634923;78,2389092106972
"38";"1";1;12,7922233437021;74,6792397938715;18,7930568010621;-6,00083345736001;78,0913299504358
"39";"1";1;26,4403138639385;87,7980890350714;18,7930568010621;7,64725706287636;91,8324419946022
"40";"1";1;15,8670622804324;79,7010381788855;18,7930568010621;-2,92599452062973;81,1871261194844
"41";"1";1;23,1834972479366;95,8584071253102;18,7930568010621;4,39044044687451;88,5534278379018
"42";"1";1;17,9932853752719;73,8034261522442;18,7930568010621;-0,799771425790212;83,3278409494281
"43";"1";1;24,8073904079286;92,4316980105308;18,7930568010621;6,01433360686655;90,1883889942716
"44";"1";1;18,8209328764908;86,5393449933198;18,7930568010621;0,0278760754287291;84,1611294618732
"45";"1";1;20,4703364574812;86,5765672059526;18,7930568010621;1,67727965641915;85,821774911054
"46";"1";1;21,3089906958395;94,7704094967813;18,7930568010621;2,51593389477744;86,666145179445
"47";"1";1;19,5205227493383;90,8003095233513;18,7930568010621;0,727465948276166;84,8654875413794
"48";"1";1;19,51185738584;80,8405739388554;18,7930568010621;0,718800584777878;84,856763117215
"49";"1";1;14,1873904496159;82,3216200668329;18,7930568010621;-4,60566635144618;79,4960061206496
"50";"1";1;13,9474346692869;79,1168594305233;18,7930568010621;-4,84562213177521;79,2544148696056
"51";"1";1;24,2599874565349;82,2597256780457;18,7930568010621;5,46693065547276;89,6372550992219
"52";"1";1;19,8498937366632;79,5445568521014;18,7930568010621;1,05683693560114;85,1971034281747
"53";"1";1;23,2362647303408;92,3504010307202;18,7930568010621;4,44320792927867;88,606554968538
"54";"1";1;23,0787776390822;86,0497669548456;18,7930568010621;4,2857208380201;88,4479944898187
"55";"1";1;14,607386727683;76,2934982988112;18,7930568010621;-4,18567007337907;79,9188649745307
"56";"1";1;15,3095939921953;89,1080089205849;18,7930568010621;-3,48346280886684;80,6258582851029
"57";"1";1;17,536072522774;85,1606593602456;18,7930568010621;-1,25698427828808;82,8675118634735
"58";"1";1;22,9169397950903;83,5891807191997;18,7930568010621;4,12388299402819;88,2850536048661
"59";"1";1;19,0760252793087;77,6457234544691;18,7930568010621;0,282968478246648;84,4179605023429
"60";"1";1;21,149706232294;93,8052051662638;18,7930568010621;2,3566494312319;86,5057750780577
"61";"1";1;26,6600679894613;98,9888375162063;18,7930568010621;7,86701118839923;92,053693902076
"62";"1";1;19,5886190297336;84,8126294869979;18,7930568010621;0,795562228671475;84,9340479467574
"63";"1";1;20,7428701324028;93,6857102254263;18,7930568010621;1,94981333134073;86,0961660984039
"64";"1";1;14,2403637800087;82,8042955875262;18,7930568010621;-4,55269302105342;79,5493405022762
"65";"1";1;15,6959108606103;80,5704035165017;18,7930568010621;-3,09714594045184;81,0148081800037
"66";"1";1;21,9468589348816;92,2357292072936;18,7930568010621;3,15380213381949;87,3083609479509
"67";"1";1;19,0836114379389;86,1756298632826;18,7930568010621;0,290554636876792;84,4255983660841
"68";"1";1;15,8623009046714;81,5359832473403;18,7930568010621;-2,93075589639072;81,1823322915332
"69";"1";1;19,1808997535303;84,1648405710465;18,7930568010621;0,387842952468173;84,5235497713116
"70";"1";1;19,9157411779915;84,7024419631599;18,7930568010621;1,1226843769294;85,2633996670347
"71";"1";1;26,9593782769481;96,4111760198502;18,7930568010621;8,16632147588601;92,3550442038072
"72";"1";1;22,5242488724519;79,8236634145914;18,7930568010621;3,73119207138977;87,8896862119916
"73";"1";1;20,1142850648493;83,5090521700895;18,7930568010621;1,32122826378717;85,4632967728571
"74";"1";1;17,3710074418889;78,0670257506298;18,7930568010621;-1,42204935917323;82,7013217456941
"75";"1";1;13,1878377867792;76,8217309384517;18,7930568010621;-5,60521901428286;78,4896407896373
"76";"1";1;16,8188598543976;87,5433841237188;18,7930568010621;-1,97419694666447;82,1454108764495
"77";"1";1;18,4146298892075;88,5201159842313;18,7930568010621;-0,378426911854625;83,752057228372
"78";"1";1;23,6163659424392;93,040849362018;18,7930568010621;4,82330914137706;88,9892468429671
"79";"1";1;13,8118089493146;79,7155611339553;18,7930568010621;-4,98124785174752;79,1178647630945
"80";"1";1;24,0682080705294;89,7326999531936;18,7930568010621;5,27515126946726;89,4441685991759
"81";"1";1;13,8222540865241;77,2312813974466;18,7930568010621;-4,97080271453797;79,1283810914044
"82";"1";1;15,2004948061303;72,8329601941878;18,7930568010621;-3,59256199493176;80,51601550985
"83";"1";1;15,5066500634833;78,1990787980304;18,7930568010621;-3,2864067375788;80,8242574348255
